date,tournament,tipo_torneo,home_team,away_team,home_score,away_score,neutral,elo_home,elo_away,elo_diff,home_forma_pts,home_forma_dif_gol,away_forma_pts,away_forma_dif_gol,home_gf_prom,home_gc_prom,away_gf_prom,away_gc_prom
2023-03-28,Friendly,amistoso,Saudi Arabia,Bolivia,1,2,False,1652.7297631250096,1583.684240818198,169.04552230681156,1.0,-0.4,0.6,-1.0,0.9090909090909091,1.5454545454545454,0.6363636363636364,2.090909090909091
2023-03-28,African Cup of Nations qualification,eliminatoria,Togo,Burkina Faso,1,1,False,1440.4599168940856,1668.797595351136,-128.3376784570503,1.3,0.1,1.9,-0.2,1.1272727272727272,1.4181818181818182,1.5636363636363637,1.0727272727272728
2023-03-28,Friendly,amistoso,Australia,Ecuador,1,2,False,1789.0451097958407,1779.3847765054932,109.66033329034758,2.2,0.5,1.4,0.1,1.4545454545454546,1.0,0.8181818181818182,1.018181818181818
2023-03-28,Friendly,amistoso,Bahrain,Syria,1,0,False,1583.429765628364,1531.1793372759114,152.25042835245267,1.1,-0.6,0.7,-0.5,1.0909090909090908,1.690909090909091,0.8727272727272727,1.290909090909091
2023-03-28,Friendly,amistoso,Bangladesh,Seychelles,0,1,False,1197.4250461127797,1158.9024605720635,138.52258554071614,0.9,-0.8,0.5,-0.8,0.8181818181818182,1.4,0.34545454545454546,1.3454545454545455
2023-03-28,Friendly,amistoso,Germany,Belgium,2,3,False,1893.351410441436,1926.5827609958826,66.76864944555336,1.6,0.6,1.7,0.7,2.0,1.2363636363636363,1.1272727272727272,0.7272727272727273
2023-03-28,Tri Nation Tournament,amistoso,India,Kyrgyzstan,2,0,False,1403.6279597308996,1429.6245401463739,74.00341958452577,1.6,0.2,1.4,0.1,1.3272727272727274,1.1272727272727272,1.1454545454545455,1.2
2023-03-28,Friendly,amistoso,Indonesia,Burundi,2,2,False,1432.72368989435,1429.0985827110646,103.62510718328531,2.3,1.8,1.0,-0.1,2.036363636363636,0.9454545454545454,0.9636363636363636,1.8545454545454545
2023-03-28,Friendly,amistoso,Iran,Kenya,2,1,False,1798.3594755008694,1500.0851567037635,398.27431879710593,1.4,-0.2,1.6,-0.2,1.018181818181818,1.4727272727272727,0.9272727272727272,1.4
2023-03-28,Friendly,amistoso,Japan,Colombia,1,2,False,1818.566276269669,1871.800153796316,46.76612247335311,1.6,0.5,2.0,0.9,1.1636363636363636,0.9090909090909091,1.8,0.7818181818181819
2023-03-28,Friendly,amistoso,Armenia,Cyprus,2,2,False,1485.7617756707598,1394.390129746662,191.37164592409772,0.4,-2.5,1.1,-1.0,0.8545454545454545,2.7636363636363637,0.9454545454545454,2.272727272727273
2023-03-28,Friendly,amistoso,Jordan,Philippines,4,0,True,1623.0654867205617,1330.997823967503,292.0676627530586,2.1,0.8,0.7,-1.0,1.6181818181818182,0.7818181818181819,1.0727272727272728,2.1454545454545455
2023-03-28,Friendly,amistoso,Kuwait,Tajikistan,2,1,False,1455.183149783323,1469.1955187913936,85.98763099192934,1.6,0.3,1.7,0.6,1.1454545454545455,0.8727272727272727,0.6909090909090909,0.2
2023-03-28,Friendly,amistoso,Malaysia,Hong Kong,2,0,False,1427.7746436649559,1353.4634557147192,174.31118795023667,2.2,1.2,1.1,-1.0,1.6727272727272726,0.9454545454545454,0.7090909090909091,1.5454545454545454
2023-03-28,Friendly,amistoso,Morocco,Peru,0,0,True,1819.8971167901893,1791.2556644070055,28.641452383183832,1.8,0.5,1.7,0.4,1.0909090909090908,0.8909090909090909,1.018181818181818,0.6545454545454545
2023-03-28,Tri Nation Tournament,amistoso,Nepal,Bhutan,1,1,False,1235.3728810964237,1041.041576132164,294.33130496425974,1.5,-0.9,0.3,-3.3,1.1272727272727272,1.9090909090909092,0.43636363636363634,2.963636363636364
2023-03-28,African Cup of Nations qualification,eliminatoria,Namibia,Cameroon,2,1,True,1500.5917265283476,1694.700752692573,-194.10902616422527,1.2,-0.3,1.3,-0.1,0.8727272727272727,0.9272727272727272,1.0545454545454545,1.1454545454545455
2023-03-28,Friendly,amistoso,United Arab Emirates,Thailand,2,0,False,1551.2502122437224,1500.0012754555783,151.2489367881442,0.8,-1.1,1.7,1.1,0.6,1.309090909090909,1.7636363636363637,1.1272727272727272
2023-03-28,Friendly,amistoso,Uzbekistan,Venezuela,1,1,True,1636.7364920968864,1676.8774130470747,-40.140920950188274,2.5,1.7,1.6,0.0,1.6545454545454545,0.34545454545454546,1.6727272727272726,0.9818181818181818
2023-03-28,African Cup of Nations qualification,eliminatoria,Eswatini,Cape Verde,0,1,True,1408.3155903686052,1568.8271991573986,-160.5116087887934,1.6,0.3,1.7,0.8,1.0363636363636364,0.9272727272727272,1.3272727272727274,0.6181818181818182
2023-03-28,Friendly,amistoso,South Korea,Uruguay,1,2,False,1789.512665563685,1864.7129429850495,24.79972257863551,1.5,-0.1,1.8,1.1,1.4,1.7636363636363637,1.2363636363636363,0.5636363636363636
2023-03-28,Friendly,amistoso,Argentina,Curaçao,7,0,False,2010.244665202246,1468.8699939510855,641.3746712511609,2.3,1.7,0.4,-1.4,2.381818181818182,0.9636363636363636,0.7636363636363637,2.2363636363636363
2023-03-29,African Cup of Nations qualification,eliminatoria,Rwanda,Benin,1,1,False,1419.2604902311732,1495.492046288973,23.768443942200292,1.0,-0.1,1.1,-0.1,0.5272727272727272,0.6545454545454545,0.9454545454545454,1.509090909090909
2023-03-31,Tri Nation Tournament,amistoso,Nepal,Laos,2,1,False,1228.4770859454152,1096.9139811149719,231.5631048304433,1.3,-1.0,1.0,-1.5,1.1454545454545455,1.7636363636363637,0.8363636363636363,2.4545454545454546
2023-04-19,Friendly,amistoso,United States,Mexico,1,1,False,1790.7611621213905,1810.9071171218523,79.85404499953825,1.3,0.3,1.4,0.3,1.709090909090909,0.8363636363636363,1.509090909090909,1.1272727272727272
2023-06-07,Friendly,amistoso,Mexico,Guatemala,2,0,False,1813.1658673098632,1599.427354706403,313.7385126034601,1.5,0.4,1.7,0.5,1.4363636363636363,1.1090909090909091,1.9272727272727272,1.1636363636363636
2023-06-09,Friendly,amistoso,Luxembourg,Malta,0,1,False,1423.5031212775816,1293.7693426510757,229.7337786265059,1.4,-0.4,1.0,-0.3,0.8545454545454545,1.8727272727272728,0.9272727272727272,1.509090909090909
2023-06-10,Friendly,amistoso,Mexico,Cameroon,2,2,True,1815.9882541399743,1672.0956727295888,143.89258141038545,1.5,0.5,1.0,-0.3,1.5272727272727273,0.9090909090909091,1.0545454545454545,1.309090909090909
2023-06-10,Friendly,amistoso,Panama,Nicaragua,3,2,False,1687.6251572843098,1429.7396456308727,357.8855116534371,1.1,-0.5,1.4,0.5,0.9454545454545454,1.1454545454545455,1.509090909090909,1.1636363636363636
2023-06-11,CAFA Nations Cup,amistoso,Uzbekistan,Oman,3,0,False,1637.886727326681,1651.9268022333251,85.95992509335588,2.3,1.5,2.2,0.7,1.4363636363636363,0.43636363636363634,1.6727272727272726,0.9090909090909091
2023-06-11,CAFA Nations Cup,amistoso,Tajikistan,Turkmenistan,1,1,True,1461.6211181939518,1430.6385805279424,30.98253766600942,1.6,0.5,1.3,-0.4,0.7090909090909091,0.509090909090909,0.9272727272727272,1.5818181818181818
2023-06-11,Mauritius Four Nations Cup,amistoso,Mauritius,Pakistan,3,0,False,1234.6597727189344,1176.5840189137393,158.07575380519506,0.5,-0.8,0.6,-0.7,0.9272727272727272,1.7636363636363637,0.509090909090909,1.5636363636363637
